Temperature (C),Humidity (%),Sunlight Hours,Voltage (V),Electricity Generated (kWh)
39.05431371,38.67561846,5.293702227,36.56250384,0.048387752
24.37176449,55.41480601,6.951060172,32.77050092,0.056947431
22.14280216,74.4409537,7.391649436,37.96518167,0.070156328
36.7149782,80.08260572,6.884263343,32.59767407,0.056102743
20.58989596,79.14048598,10.38796771,34.81635316,0.090417788
39.08056349,45.17728929,8.192301359,36.72891793,0.075223591
15.30386187,68.10640404,8.576798536,21.09479272,0.045231447
39.24697067,41.89839383,10.82410847,35.52097918,0.096120733
16.0789978,24.26338803,10.44742523,32.27412964,0.084295389
37.27857784,69.10956859,5.057692183,21.39015593,0.027046206
28.19252773,20.68792868,9.711316673,30.17155844,0.07325139
39.8241199,48.64278112,7.483489031,21.64916156,0.040502816
16.84491412,43.05654885,6.357191225,34.71894403,0.055178742
28.84635711,68.5364277,4.400150567,30.93003428,0.034024202
39.23256339,73.63718309,7.897996483,39.07147075,0.077146585
28.0774461,41.28662452,6.843493446,23.66270743,0.040483896
30.73496595,76.81389101,6.012104317,32.12066905,0.048278203
32.39371722,40.57417324,9.557373837,24.23164269,0.057897717
26.36352662,51.2428452,10.1558831,32.28129969,0.081961276
30.688952,70.89129689,5.958316152,34.45299405,0.051320458
29.6078578,68.50441605,4.395579493,34.44608659,0.037852628
37.52895026,89.11579306,10.7900216,36.30147981,0.097923438
16.13615951,35.7612717,4.07967793,37.07100456,0.03780944
22.02407974,66.36225395,11.49689995,21.54543453,0.061926426
38.7602871,62.67773358,9.020958992,26.86534314,0.06058779
37.2565946,84.05689181,6.574773082,33.74245041,0.055462239
26.39141882,30.94534992,5.971823277,29.97172575,0.044746462
30.50331495,72.62587145,4.072045314,23.81351894,0.024242432
21.93452957,59.77880314,5.883771336,31.0541914,0.04567894
19.70302899,39.22661089,5.101826412,28.14871306,0.035902462
26.59246012,53.21044399,8.897329766,27.80076555,0.061838145
23.8338057,43.36436179,5.332364709,36.19507435,0.048251334
29.5914028,60.5519382,8.2290387,28.15196668,0.057915906
16.94336592,82.23004276,8.720931379,20.52909011,0.044758197
39.35987019,59.85134891,6.384333587,21.16126678,0.033775147
39.65526861,64.22056928,4.280519592,37.12488083,0.039728445
32.45404285,56.3123493,4.298031045,39.2120162,0.042133616
28.40240916,23.58158545,4.210778658,33.76818673,0.03554759
22.73819041,36.30009898,9.912997337,27.28736588,0.067624896
35.34487549,54.44012106,6.544077639,38.77200632,0.063431755
32.11827931,41.71646986,10.37040149,33.25606173,0.086219678
19.06542348,32.72345184,7.453862591,36.88667098,0.068737044
37.77317961,55.28929893,7.623984807,35.31704608,0.067314156
35.56343107,42.59668554,8.10306082,27.58278632,0.055876249
38.74499783,38.06753502,9.704251651,29.57404402,0.071748491
33.14298771,52.47897922,6.188022927,23.72264309,0.036699065
30.3353799,29.32989807,4.972698796,25.84028201,0.032123985
25.45607591,84.94220132,8.448458682,35.56251323,0.075112106
38.31821208,80.73914685,6.615820986,37.87956784,0.06265111
36.65159724,69.533441,7.539930509,34.48920847,0.065011559
16.13046675,27.43496793,9.175573667,29.30347393,0.067219046
15.65917436,74.31140781,7.953005929,21.73018538,0.043205073
24.41158417,76.55701297,8.962230537,21.13895897,0.047363056
35.26383327,73.74352324,8.353600017,27.48651129,0.05740283
39.68190323,27.9776121,9.918370975,29.27643438,0.072593634
18.76042228,65.07355699,9.647492942,32.18241244,0.077619899
29.85326788,78.4027357,8.273519134,20.12979043,0.041636052
24.52227142,60.41473809,9.431224167,39.79445781,0.093827613
39.24785995,65.24851627,10.98847682,27.27877767,0.074938054
36.05297308,52.08544356,7.458170302,36.96189328,0.068917024
35.95821762,57.00951239,7.302104582,30.69933411,0.056042437
26.71732899,22.40638008,10.11396497,22.60878909,0.057166125
25.37048756,64.72741154,8.660430696,35.95131105,0.077838459
21.8351768,25.7013049,4.568054242,34.1965415,0.039052914
16.40938742,50.4510216,11.13689613,30.5487217,0.085054485
36.61805941,40.48585684,4.246264818,30.29106183,0.032155968
35.32252523,58.17995651,9.98717085,21.74959212,0.054304223
39.99294183,29.33914349,10.07035314,33.11697897,0.083374918
39.91592093,68.41503814,11.62488868,38.22490312,0.111090061
28.88579264,75.65080758,4.433075267,21.86489838,0.024232185
34.22468538,31.43481148,8.774854886,25.27022901,0.055435648
38.61914325,27.30191611,7.422724565,38.04615947,0.070601541
36.24118477,30.1860838,6.645063639,25.6868782,0.042672735
21.18370254,81.39892933,4.722548482,33.07887344,0.039054146
26.26360338,56.97324832,8.501232957,30.6963633,0.065239234
18.22898538,52.70826972,7.832325805,31.9265521,0.062514789
38.85127568,27.46982734,4.836435665,28.31577803,0.03423686
30.15436586,65.46892047,8.899916057,25.99982941,0.057849075
20.71607014,80.75997143,9.903624962,20.97066901,0.05192141
31.79251711,77.97301085,10.13822641,34.88561879,0.088419575
30.45320601,63.82382963,11.24298551,34.92186924,0.098156517
23.95406795,25.26951017,7.275765935,33.4145148,0.060779047
17.8389398,27.8677919,11.62458215,32.87267576,0.09553278
31.78932989,23.4516291,10.92343524,24.87434264,0.067928318
28.00769252,38.02354515,6.372012568,20.44689868,0.032571974
34.30795979,29.4963027,5.274264299,36.17430794,0.047698215
28.00408753,38.20336282,7.483115169,29.82277071,0.055791807
36.30453751,46.9540639,7.215189664,26.13676261,0.047145425
28.79767097,86.00879488,8.605754443,22.03863814,0.047414777
29.02344929,62.72632418,8.667089859,21.25443182,0.046053518
36.91634007,78.448165,9.999895875,26.97733444,0.067442634
25.08707166,69.72460505,8.079119586,36.0947413,0.072903433
18.35038071,27.87521914,4.838581128,38.37447499,0.046419503
15.71956691,71.51442845,10.86633068,37.93502729,0.103053638
33.87843139,39.25692171,6.478116665,38.40001669,0.062189947
30.50773878,64.73754929,11.77037968,38.15450686,0.112273258
32.6019942,43.86733816,4.942880869,30.54449503,0.03774445
20.32410404,89.83705843,11.66600938,24.38831277,0.071128571
18.40928689,38.44860356,4.728094455,35.96093166,0.04250667
15.36361664,39.53913295,5.848289104,24.2742595,0.035490722
23.76468897,85.14705789,4.372639537,25.34414554,0.027705203
29.74794217,21.72510832,9.640905173,24.66508644,0.05944844
24.80610113,68.76822915,10.80238989,30.29964807,0.081827153
25.93687305,70.77284735,7.472568655,26.43655016,0.049387234
37.60396736,78.54650042,11.4281766,23.08312099,0.065949496
23.70638668,88.21075174,8.722392574,29.06346824,0.063375745
27.84973723,88.29213434,9.040057084,37.47814478,0.084701142
34.59132532,24.56937303,10.76335361,31.4110571,0.084522079
24.91356956,77.52875259,6.37440164,37.56671212,0.059866328
30.55216751,65.24169536,6.834125771,23.9174437,0.040863705
36.55909272,65.31394941,11.24761535,23.33947747,0.065628366
38.73801559,28.98449486,11.20770797,31.51154251,0.088293042
18.67683702,65.51310165,11.81186221,29.26657803,0.086423197
38.16469063,88.77378064,11.21470653,33.20345283,0.093091745
27.30290733,83.82729987,5.018976288,35.89253582,0.045035947
21.45610971,50.73914626,10.58979429,35.02614591,0.09272992
26.47839391,22.79635813,7.278707825,38.84522347,0.070685758
39.50081438,45.3605443,11.92641085,27.96512818,0.083380902
27.31545235,77.84732181,7.778247715,24.12773484,0.046917875
23.21879026,69.1049371,8.43068866,31.0182528,0.065376308
30.83502136,52.15405589,8.238199322,22.2148624,0.045752616
21.00364047,23.85710746,6.573896239,25.77702247,0.042363868
16.8965832,49.88263095,4.600176711,24.15776111,0.027782493
18.22199305,52.83174578,11.16520984,27.93127434,0.077964635
18.20114597,84.9988873,10.4214065,22.2243315,0.057902198
18.79756734,64.87602725,5.116214244,20.63683489,0.026395617
18.47067932,41.81570417,10.21414617,33.13588009,0.084613681
31.02186862,56.77227851,9.006773328,32.20497957,0.072515738
19.54700211,24.62387155,7.273150303,34.16717872,0.062125757
23.64168208,88.0797765,6.032169193,33.20772881,0.05007866
37.41971025,45.20419314,10.87783027,22.28589362,0.060605542
26.84904101,53.45071484,9.601506074,25.82157763,0.061981509
31.68894346,44.8698782,8.381919276,22.5905322,0.047338004
19.30799678,67.77582111,8.876548271,36.85944804,0.081796167
19.80722547,66.35625108,4.728529457,34.93807311,0.041301427
16.02171541,70.07256174,7.791358087,24.03054006,0.046807636
19.22337658,38.77002607,5.549602342,26.82618481,0.037218665
21.96475848,42.09679368,5.667069432,39.33229985,0.055724719
19.42526211,28.76758618,9.290431698,31.88318716,0.074052143
17.21756334,65.88569803,11.29004921,36.02311195,0.101675677
18.01589678,22.78579891,7.230052884,25.2918207,0.0457153
26.5194692,61.83776349,5.661994184,24.2010584,0.034256563
20.15834296,80.87871194,9.189975498,35.67833858,0.081970764
24.10674653,82.35825038,10.96949637,33.7174491,0.092465859
27.58543177,51.43264323,9.986550409,33.61955858,0.083935854
32.25987072,52.15125817,10.95005784,31.05269164,0.085007192
15.9828035,25.38784281,8.292437368,31.27156686,0.064829377
34.98525997,66.95355178,10.01500995,34.71395011,0.086915139
30.69750974,77.48815943,5.120516475,25.40004962,0.032515343
17.0439758,37.12585382,6.786196923,27.05536932,0.045900766
36.8394656,49.49106171,7.116393316,37.43273541,0.066596517
38.02181001,78.71875357,8.09036597,26.17730402,0.052945992
16.526949,81.39843274,11.43261088,30.92619143,0.088391778
21.9219412,37.02259862,10.99437248,34.05278928,0.093597262
35.15503199,58.53994442,5.076203938,39.99849654,0.050760131
33.70649226,33.47452054,5.382317215,28.70582663,0.038625966
19.61302548,27.13151349,6.861124397,28.56185753,0.048991614
20.23373308,83.7784351,6.325950927,36.85176759,0.058280618
24.26180257,77.4355253,8.918167625,36.11006223,0.080508897
27.11307463,73.20244313,11.22220838,34.62151763,0.097132471
30.45636929,23.41364232,11.69833233,29.26459275,0.085586733
24.22284099,79.06101549,9.22882362,26.4787824,0.061092003
26.5633679,50.66308531,10.70527361,32.17460965,0.0861095
33.68677345,43.96765863,8.201617602,37.52446586,0.07694033
15.91708007,58.25334527,5.666615575,37.67554916,0.053373213
21.31092361,26.39472699,8.197507297,22.1699669,0.045434616
32.83373965,72.96525845,8.440660812,28.56700568,0.060281101
37.38017094,60.77045538,9.939660514,29.29443912,0.072794195
27.79193605,33.06130678,5.759063918,39.55230735,0.056946067
28.30283713,33.17625398,6.946483057,33.5599603,0.058280924
17.67930028,32.89740561,6.912219754,28.14492835,0.048635982
26.18530917,23.99016713,11.67551677,20.52115772,0.05989878
28.31543166,61.14589146,7.551559683,31.3077032,0.059105497
21.06176259,78.82437243,10.04075174,21.92151951,0.055027134
21.73108077,21.22487498,10.00649105,36.68899915,0.091782035
24.43210408,23.43032515,6.124353478,35.05037321,0.053665219
15.50177994,60.09391937,8.574957515,29.2101832,0.06261902
23.05197914,77.36469798,11.15442315,28.58421559,0.079710109
20.28620017,42.87172234,7.801581756,37.94677931,0.074011225
23.1874338,44.47300792,11.56094006,25.76916701,0.074478949
17.9940533,61.74425482,5.715665835,24.98039924,0.035694904
37.26318202,39.19490224,4.593272846,38.78394866,0.044536315
29.83981134,21.86258563,11.13163099,36.18491674,0.100699285
31.97755798,71.46599627,10.78144958,36.41251186,0.098144915
34.72928097,63.79549391,11.94071901,23.90387629,0.071357367
27.46105497,60.65291993,9.435147905,22.86591983,0.053935834
17.1730072,71.91788903,11.49350341,20.520591,0.058963371
28.42766355,67.26615863,10.6155922,24.74083018,0.065659641
29.67102795,34.41173917,10.75541066,35.48380983,0.095410737
33.63598685,44.67367329,8.553132564,24.80076838,0.053031065
25.79148866,28.82770992,7.058916783,34.58206567,0.061027981
18.18950757,29.08999094,11.47646458,25.03816531,0.071837404
22.09439764,67.33370224,7.456937405,27.90584996,0.052023044
24.07705741,80.10200749,8.310554938,39.6632458,0.082405896
31.14793103,87.39128087,7.568914457,24.89623463,0.047109368
29.26945762,63.98429823,8.518546512,27.52741255,0.058623386
23.90241815,32.88709264,7.764040632,26.02174361,0.050508469
39.66288122,27.39552418,4.383740469,22.19249973,0.02432154
30.14437048,76.89956801,11.05638549,29.79788284,0.08236422
20.93066979,60.51295335,7.555150551,27.57381327,0.052081078
17.54456182,63.27995147,8.711549188,33.89774172,0.073825461
18.82147848,74.70234621,5.113502422,36.35189094,0.046471371
21.14894321,69.22940594,4.027102784,30.88499429,0.031094262
19.01703433,78.4120777,5.962320749,20.64392844,0.030771431
19.6641756,23.93497338,9.636688257,32.37844712,0.07800525
22.12737922,72.32644457,4.793556241,21.1078146,0.025295374
19.33433988,79.55969301,11.27109952,32.32712647,0.091090565
37.41913562,40.02945297,5.720180555,33.70059899,0.048193378
17.00584364,64.83130918,5.636748914,23.95535255,0.033757577
28.11278474,41.99134447,5.452063693,36.38692297,0.049595955
25.25992067,87.05797465,4.111853704,38.22170263,0.039290512
39.55946542,22.33965007,10.17444375,36.26173928,0.092235757
17.80097255,60.58549907,11.00027625,26.1021838,0.071782808
24.94638998,31.65524829,8.913301621,31.73286025,0.070711139
39.23676083,69.85541436,5.505599853,38.29630298,0.05271103
36.63767815,32.31231984,6.282223976,26.41329452,0.041483558
35.42680177,36.47682833,7.807413579,36.40055645,0.07104855
21.44757068,54.60595677,11.63476761,20.18950263,0.058725043
19.27218968,84.0384465,5.978810975,20.07293406,0.03000307
31.7160805,34.82000605,9.853167231,35.19423321,0.086693666
38.23439973,30.09680148,7.515585786,35.22895164,0.066191552
28.91907233,73.12837823,6.382778787,35.77954376,0.057093228
29.29031724,55.04336726,7.647327496,38.60053676,0.073797737
21.99947734,83.82495787,4.56965374,22.35812624,0.025542224
34.23732333,30.263019,10.38949897,24.6396997,0.063998534
19.67609371,65.21495251,5.946415424,38.07449841,0.056601696
23.09198091,36.30154023,9.803296986,23.54472396,0.05770398
25.63591097,30.97323001,4.546786972,33.64458535,0.038243691
27.69025947,67.84005906,11.64078845,30.60926,0.08907898
21.06024331,61.55792339,5.544119883,21.66387354,0.030026778
17.87092062,72.83792209,11.06193661,25.70527324,0.071087526
30.26550106,41.66238035,10.47578568,30.40744433,0.079635467
22.21576383,51.35801595,11.74287939,37.04700233,0.10875962
29.53095554,48.38301734,7.823125288,34.15076979,0.066791438
18.85906788,88.88626248,9.819178351,32.43766323,0.0796278
27.02850255,40.45742697,6.965685256,29.9206578,0.052104471
28.31473581,40.63720668,5.474945904,25.97367968,0.035551123
16.29558842,44.81837462,7.544607463,22.38489823,0.042221318
23.41510695,59.52158569,5.325992123,28.18152069,0.037523639
18.36036692,37.6625921,11.85635698,20.57036988,0.060972412
16.58437426,84.07029583,4.769971929,24.22111779,0.028883513
39.74900581,38.59798954,8.713693788,28.64966752,0.062411107
23.05884612,82.70710121,9.011710842,28.37210371,0.063920299
35.24686115,27.24325446,8.304636343,20.88590862,0.043362469
21.36601637,65.95938917,9.297487086,31.78120307,0.073871331
32.03756806,83.48898629,4.9294462,30.99368512,0.038195426
34.0056965,31.81246069,8.440148194,21.56208608,0.0454968
29.89096852,87.78288721,6.297700569,38.86326105,0.061187295
26.78940471,51.70183523,11.52140851,21.98765558,0.063332191
25.29602285,86.20005759,10.09657323,37.09668302,0.093637344
23.72170666,67.37740305,11.78011586,20.00619464,0.058918823
38.23822861,41.11108089,4.300448558,37.6456219,0.040473265
35.76548519,33.18117674,6.281065401,20.39439464,0.032024632
39.12567277,41.26145324,5.563380693,35.15624064,0.048896888
18.10743059,26.51121865,4.089236698,27.23381623,0.02784138
33.27168688,30.07075764,5.938605842,34.764336,0.051612922
38.45851142,27.32623082,9.430207868,28.03490411,0.066093743
19.53082665,49.60604806,5.848711377,21.41815845,0.031317157
16.66240668,75.69048634,8.072027564,35.35013391,0.071336814
33.52801623,29.8968488,11.10254492,21.42505371,0.059468155
29.36182783,29.12243032,9.550063363,38.44240872,0.09178186
36.04571942,65.04002647,7.157032559,21.01948072,0.037609277
18.49430942,33.80280874,6.979751511,29.58650556,0.051626614
34.8816828,26.83270267,7.645886512,34.46068862,0.065870629
20.040683,31.67940047,5.416331528,27.8649293,0.037731424
19.09139857,84.66119771,9.072006139,24.34466949,0.055213748
19.10664495,77.50298769,6.913222553,35.18181923,0.060804937
35.36436801,44.78451936,10.81892279,35.6858941,0.096520733
31.62993052,65.90745371,10.05242128,38.45389968,0.0966387
28.07663562,57.60929716,8.884105313,27.52330221,0.061129979
23.9707621,67.39869844,6.913617781,30.12503469,0.052068244
36.93001352,67.78698067,5.679454653,27.26256886,0.038709131
24.81112769,64.01138105,10.20921491,25.14163644,0.064169092
35.41498599,38.6270958,7.891272792,35.02065923,0.069089394
25.97837271,22.73044945,5.798000305,26.7930369,0.038836509
24.42361074,51.88967474,5.56139692,28.56298884,0.03971253
26.56699464,82.36817193,5.323207236,28.07347315,0.037360229
22.53444685,59.8648081,10.21728957,34.25322451,0.087493778
33.6902345,78.26737292,5.831897482,38.35591252,0.055921937
27.56800975,89.41370401,8.213138108,33.33512123,0.068446489
